"sample_library_id","sample_id","position","angle_twotheta","intensity_arbu"
"6826","212290","27","27.55","3144"
"6826","212290","27","27.6","3163"
"6826","212290","27","27.65","2799"
"6826","212290","27","27.7","3247"
"6826","212290","27","27.75","3031"
"6826","212290","27","27.8","2565"
"6826","212290","27","27.85","2854"
"6826","212290","27","27.9","2515"
"6826","212290","27","27.95","4352"
"6826","212290","27","28.0","3700"
"6826","212290","27","28.05","3047"
"6826","212290","27","28.1","3154"
"6826","212290","27","28.15","3258"
"6826","212290","27","28.2","2936"
"6826","212290","27","28.25","3311"
"6826","212290","27","28.3","3342"
"6826","212290","27","28.35","2906"
"6826","212290","27","28.4","2823"
"6826","212290","27","28.45","2914"
"6826","212290","27","28.5","2792"
"6826","212290","27","28.55","3810"
"6826","212290","27","28.6","3155"
"6826","212290","27","28.65","2907"
"6826","212290","27","28.7","2792"
"6826","212290","27","28.75","3339"
"6826","212290","27","28.8","3162"
"6826","212290","27","28.85","3886"
"6826","212290","27","28.9","2803"
"6826","212290","27","28.95","3323"
"6826","212290","27","29.0","2659"
"6826","212290","27","29.05","2377"
"6826","212290","27","29.1","3350"
"6826","212290","27","29.15","3001"
"6826","212290","27","29.2","3305"
"6826","212290","27","29.25","3098"
"6826","212290","27","29.3","2263"
"6826","212290","27","29.35","2903"
"6826","212290","27","29.4","3117"
"6826","212290","27","29.45","2373"
"6826","212290","27","29.5","2354"
"6826","212290","27","29.55","2848"
"6826","212290","27","29.6","2575"
"6826","212290","27","29.65","2174"
"6826","212290","27","29.7","3021"
"6826","212290","27","29.75","2650"
"6826","212290","27","29.8","2114"
"6826","212290","27","29.85","2050"
"6826","212290","27","29.9","1258"
"6826","212290","27","29.95","2395"
"6826","212290","27","30.0","2255"
"6826","212290","27","30.05","2027"
"6826","212290","27","30.1","1506"
"6826","212290","27","30.15","1679"
"6826","212290","27","30.2","1593"
"6826","212290","27","30.25","1645"
"6826","212290","27","30.3","1322"
"6826","212290","27","30.35","541.8"
"6826","212290","27","30.4","1192"
"6826","212290","27","30.45","1107"
"6826","212290","27","30.5","1854"
"6826","212290","27","30.55","1752"
"6826","212290","27","30.6","1047"
"6826","212290","27","30.65","796.1"
"6826","212290","27","30.7","331.9"
"6826","212290","27","30.75","569.9"
"6826","212290","27","30.8","1253"
"6826","212290","27","30.85","1221"
"6826","212290","27","30.9","926.6"
"6826","212290","27","30.95","1090"
"6826","212290","27","31.0","89.4"
"6826","212290","27","31.05","339.3"
"6826","212290","27","31.1","377.8"
"6826","212290","27","31.15","1210"
"6826","212290","27","31.2","998.6"
"6826","212290","27","31.25","507.1"
"6826","212290","27","31.3","495.3"
"6826","212290","27","31.35","384.8"
"6826","212290","27","31.4","516.7"
"6826","212290","27","31.45","564.6"
"6826","212290","27","31.5","669.5"
"6826","212290","27","31.55","26.36"
"6826","212290","27","31.6","1007"
"6826","212290","27","31.65","733.2"
"6826","212290","27","31.7","554"
"6826","212290","27","31.75","362.9"
"6826","212290","27","31.8","136.6"
"6826","212290","27","31.85","811.3"
"6826","212290","27","31.9","305.3"
"6826","212290","27","31.95","415.4"
"6826","212290","27","32.0","769.9"
"6826","212290","27","32.05","730.9"
"6826","212290","27","32.1","924.5"
"6826","212290","27","32.15","45.85"
"6826","212290","27","32.2","-492.7"
"6826","212290","27","32.25","515.8"
"6826","212290","27","32.3","-616.1"
"6826","212290","27","32.35","622.4"
"6826","212290","27","32.4","871.9"
"6826","212290","27","32.45","281.7"
"6826","212290","27","32.5","403.4"
"6826","212290","27","32.55","515.9"
"6826","212290","27","32.6","386.6"
"6826","212290","27","32.65","301.3"
"6826","212290","27","32.7","-98.62"
"6826","212290","27","32.75","473.8"
"6826","212290","27","32.8","229.4"
"6826","212290","27","32.85","248.5"
"6826","212290","27","32.9","458"
"6826","212290","27","32.95","-72.26"
"6826","212290","27","33.0","-23.47"
"6826","212290","27","33.05","68.78"
"6826","212290","27","33.1","-605.2"
"6826","212290","27","33.15","-221.6"
"6826","212290","27","33.2","396.3"
"6826","212290","27","33.25","125.1"
"6826","212290","27","33.3","691.6"
"6826","212290","27","33.35","401.5"
"6826","212290","27","33.4","697"
"6826","212290","27","33.45","718.6"
"6826","212290","27","33.5","39.1"
"6826","212290","27","33.55","106.7"
"6826","212290","27","33.6","212.5"
"6826","212290","27","33.65","-365.6"
"6826","212290","27","33.7","-517.6"
"6826","212290","27","33.75","175.1"
"6826","212290","27","33.8","428.3"
"6826","212290","27","33.85","275.9"
"6826","212290","27","33.9","288.4"
"6826","212290","27","33.95","289.7"
"6826","212290","27","34.0","887.9"
"6826","212290","27","34.05","233.8"
"6826","212290","27","34.1","262.4"
"6826","212290","27","34.15","-213.4"
"6826","212290","27","34.2","574.5"
"6826","212290","27","34.25","304"
"6826","212290","27","34.3","471.3"
"6826","212290","27","34.35","301"
"6826","212290","27","34.4","314.8"
"6826","212290","27","34.45","-26.2"
"6826","212290","27","34.5","49.3"
"6826","212290","27","34.55","50.56"
"6826","212290","27","34.6","-715.8"
"6826","212290","27","34.65","-67.38"
"6826","212290","27","34.7","951.7"
"6826","212290","27","34.75","151.9"
"6826","212290","27","34.8","1.825"
"6826","212290","27","34.85","417.1"
"6826","212290","27","34.9","366.3"
"6826","212290","27","34.95","355.7"
"6826","212290","27","35.0","-519.7"
"6826","212290","27","35.05","-222.9"
"6826","212290","27","35.1","50.2"
"6826","212290","27","35.15","10.09"
"6826","212290","27","35.2","738.4"
"6826","212290","27","35.25","-353.9"
"6826","212290","27","35.3","14.85"
"6826","212290","27","35.35","40.42"
"6826","212290","27","35.4","425.3"
"6826","212290","27","35.45","587.2"
"6826","212290","27","35.5","16.93"
"6826","212290","27","35.55","207.4"
"6826","212290","27","35.6","10.37"
"6826","212290","27","35.65","120.4"
"6826","212290","27","35.7","260.6"
"6826","212290","27","35.75","179.7"
"6826","212290","27","35.8","-302.7"
"6826","212290","27","35.85","134.1"
"6826","212290","27","35.9","154.5"
"6826","212290","27","35.95","182.9"
"6826","212290","27","36.0","-207.7"
"6826","212290","27","36.05","-566.4"
"6826","212290","27","36.1","231"
"6826","212290","27","36.15","1008"
"6826","212290","27","36.2","59.16"
"6826","212290","27","36.25","426.8"
"6826","212290","27","36.3","720.3"
"6826","212290","27","36.35","215.7"
"6826","212290","27","36.4","43.66"
"6826","212290","27","36.45","671"
"6826","212290","27","36.5","406.7"
"6826","212290","27","36.55","16.3"
"6826","212290","27","36.6","133.2"
"6826","212290","27","36.65","-514.3"
"6826","212290","27","36.7","-241.6"
"6826","212290","27","36.75","323.3"
"6826","212290","27","36.8","186.6"
"6826","212290","27","36.85","-134.4"
"6826","212290","27","36.9","351.5"
"6826","212290","27","36.95","283.5"
"6826","212290","27","37.0","805.8"
"6826","212290","27","37.05","-380.8"
"6826","212290","27","37.1","177.6"
"6826","212290","27","37.15","-93.7"
"6826","212290","27","37.2","-13.67"
"6826","212290","27","37.25","613.6"
"6826","212290","27","37.3","416.8"
"6826","212290","27","37.35","369"
"6826","212290","27","37.4","32.4"
"6826","212290","27","37.45","-133.8"
"6826","212290","27","37.5","231.3"
"6826","212290","27","37.55","540.3"
"6826","212290","27","37.6","183.4"
"6826","212290","27","37.65","169.4"
"6826","212290","27","37.7","83.02"
"6826","212290","27","37.75","-652.1"
"6826","212290","27","37.8","353.3"
"6826","212290","27","37.85","166.3"
"6826","212290","27","37.9","662.6"
"6826","212290","27","37.95","137.4"
"6826","212290","27","38.0","433.8"
"6826","212290","27","38.05","497.7"
"6826","212290","27","38.1","393.3"
"6826","212290","27","38.15","283.1"
"6826","212290","27","38.2","-390.5"
"6826","212290","27","38.25","-4.04"
"6826","212290","27","38.3","-496.7"
"6826","212290","27","38.35","930.7"
"6826","212290","27","38.4","70.87"
"6826","212290","27","38.45","218.4"
"6826","212290","27","38.5","-43.83"
"6826","212290","27","38.55","-244.3"
"6826","212290","27","38.6","-109"
"6826","212290","27","38.65","-112"
"6826","212290","27","38.7","216.7"
"6826","212290","27","38.75","117.1"
"6826","212290","27","38.8","-360.5"
"6826","212290","27","38.85","250.7"
"6826","212290","27","38.9","-78.07"
"6826","212290","27","38.95","201.9"
"6826","212290","27","39.0","625.8"
"6826","212290","27","39.05","-193.6"
"6826","212290","27","39.1","-92.87"
"6826","212290","27","39.15","82.35"
"6826","212290","27","39.2","361.3"
"6826","212290","27","39.25","-70.56"
"6826","212290","27","39.3","-216.4"
"6826","212290","27","39.35","-131.7"
"6826","212290","27","39.4","302"
"6826","212290","27","39.45","-566.3"
"6826","212290","27","39.5","582.9"
"6826","212290","27","39.55","-178"
"6826","212290","27","39.6","532"
"6826","212290","27","39.65","-182.8"
"6826","212290","27","39.7","694.3"
"6826","212290","27","39.75","495.3"
"6826","212290","27","39.8","-454.7"
"6826","212290","27","39.85","282.5"
"6826","212290","27","39.9","32.02"
"6826","212290","27","39.95","63.88"
"6826","212290","27","40.0","-85.21"
"6826","212290","27","40.05","133.3"
"6826","212290","27","40.1","133.9"
"6826","212290","27","40.15","272"
"6826","212290","27","40.2","107.9"
"6826","212290","27","40.25","-3.376"
"6826","212290","27","40.3","432.6"
"6826","212290","27","40.35","645.1"
"6826","212290","27","40.4","1051"
"6826","212290","27","40.45","-118.1"
"6826","212290","27","40.5","-55.15"
"6826","212290","27","40.55","637.1"
"6826","212290","27","40.6","602.3"
"6826","212290","27","40.65","269.9"
"6826","212290","27","40.7","403.9"
"6826","212290","27","40.75","-95.92"
"6826","212290","27","40.8","337.1"
"6826","212290","27","40.85","44.11"
"6826","212290","27","40.9","239.3"
"6826","212290","27","40.95","722.4"
"6826","212290","27","41.0","686.7"
"6826","212290","27","41.05","642.5"
"6826","212290","27","41.1","690"
"6826","212290","27","41.15","909.9"
"6826","212290","27","41.2","693"
"6826","212290","27","41.25","59.48"
"6826","212290","27","41.3","592.4"
"6826","212290","27","41.35","495.5"
"6826","212290","27","41.4","1049"
"6826","212290","27","41.45","808.4"
"6826","212290","27","41.5","1132"
"6826","212290","27","41.55","1153"
"6826","212290","27","41.6","846.4"
"6826","212290","27","41.65","1585"
"6826","212290","27","41.7","679.8"
"6826","212290","27","41.75","477"
"6826","212290","27","41.8","579.2"
"6826","212290","27","41.85","1166"
"6826","212290","27","41.9","829.5"
"6826","212290","27","41.95","1349"
"6826","212290","27","42.0","690.2"
"6826","212290","27","42.05","1610"
"6826","212290","27","42.1","1351"
"6826","212290","27","42.15","892.8"
"6826","212290","27","42.2","795.4"
"6826","212290","27","42.25","1425"
"6826","212290","27","42.3","623.4"
"6826","212290","27","42.35","982.3"
"6826","212290","27","42.4","219.5"
"6826","212290","27","42.45","524.2"
"6826","212290","27","42.5","740.5"
"6826","212290","27","42.55","1560"
"6826","212290","27","42.6","1659"
"6826","212290","27","42.65","893.4"
"6826","212290","27","42.7","1082"
"6826","212290","27","42.75","929.1"
"6826","212290","27","42.8","1155"
"6826","212290","27","42.85","1664"
"6826","212290","27","42.9","1220"
"6826","212290","27","42.95","1598"
"6826","212290","27","43.0","1625"
"6826","212290","27","43.05","930"
"6826","212290","27","43.1","1452"
"6826","212290","27","43.15","1498"
"6826","212290","27","43.2","873.6"
"6826","212290","27","43.25","1701"
"6826","212290","27","43.3","1182"
"6826","212290","27","43.35","1341"
"6826","212290","27","43.4","1133"
"6826","212290","27","43.45","1087"
"6826","212290","27","43.5","1305"
"6826","212290","27","43.55","1419"
"6826","212290","27","43.6","1524"
"6826","212290","27","43.65","991.6"
"6826","212290","27","43.7","1262"
"6826","212290","27","43.75","1708"
"6826","212290","27","43.8","1014"
"6826","212290","27","43.85","1058"
"6826","212290","27","43.9","1486"
"6826","212290","27","43.95","1568"
"6826","212290","27","44.0","1376"
"6826","212290","27","44.05","1322"
"6826","212290","27","44.1","1859"
"6826","212290","27","44.15","1759"
"6826","212290","27","44.2","1858"
"6826","212290","27","44.25","1375"
"6826","212290","27","44.3","1056"
"6826","212290","27","44.35","1272"
"6826","212290","27","44.4","646.9"
"6826","212290","27","44.45","1511"
"6826","212290","27","44.5","959.6"
"6826","212290","27","44.55","1376"
"6826","212290","27","44.6","1382"
"6826","212290","27","44.65","1040"
"6826","212290","27","44.7","1924"
"6826","212290","27","44.75","1679"
"6826","212290","27","44.8","1270"
"6826","212290","27","44.85","1395"
"6826","212290","27","44.9","1586"
"6826","212290","27","44.95","1189"
"6826","212290","27","45.0","1153"
"6826","212290","27","45.05","912.1"
"6826","212290","27","45.1","1127"
"6826","212290","27","45.15","1146"
"6826","212290","27","45.2","1189"
"6826","212290","27","45.25","956.9"
"6826","212290","27","45.3","1115"
"6826","212290","27","45.35","876.5"
"6826","212290","27","45.4","505.7"
"6826","212290","27","45.45","1355"
"6826","212290","27","45.5","588.7"
"6826","212290","27","45.55","1059"
"6826","212290","27","45.6","933.9"
"6826","212290","27","45.65","873.7"
"6826","212290","27","45.7","1116"
"6826","212290","27","45.75","872.2"
"6826","212290","27","45.8","774.4"
"6826","212290","27","45.85","1021"
"6826","212290","27","45.9","1090"
"6826","212290","27","45.95","1058"
"6826","212290","27","46.0","701.9"
"6826","212290","27","46.05","931.1"
"6826","212290","27","46.1","797.7"
"6826","212290","27","46.15","1288"
"6826","212290","27","46.2","385"
"6826","212290","27","46.25","1258"
"6826","212290","27","46.3","957.4"
"6826","212290","27","46.35","790.8"
"6826","212290","27","46.4","456.3"
"6826","212290","27","46.45","942.1"
"6826","212290","27","46.5","929"
"6826","212290","27","46.55","813.2"
"6826","212290","27","46.6","1103"
"6826","212290","27","46.65","687.6"
"6826","212290","27","46.7","625.9"
"6826","212290","27","46.75","919.3"
"6826","212290","27","46.8","511.6"
"6826","212290","27","46.85","177.7"
"6826","212290","27","46.9","520.4"
"6826","212290","27","46.95","412.3"
"6826","212290","27","47.0","551.6"
"6826","212290","27","47.05","905.4"
"6826","212290","27","47.1","789.4"
"6826","212290","27","47.15","499.3"
"6826","212290","27","47.2","687.9"
"6826","212290","27","47.25","613.7"
"6826","212290","27","47.3","670.8"
"6826","212290","27","47.35","631.9"
"6826","212290","27","47.4","913.2"
"6826","212290","27","47.45","605.8"
"6826","212290","27","47.5","873.2"
"6826","212290","27","47.55","474.8"
"6826","212290","27","47.6","598.1"
"6826","212290","27","47.65","453.7"
"6826","212290","27","47.7","706"
"6826","212290","27","47.75","584.6"
"6826","212290","27","47.8","311"
"6826","212290","27","47.85","5.213"
"6826","212290","27","47.9","483.9"
"6826","212290","27","47.95","600.2"
"6826","212290","27","48.0","602.7"
"6826","212290","27","48.05","1125"
"6826","212290","27","48.1","673.5"
"6826","212290","27","48.15","256.2"
"6826","212290","27","48.2","755.5"
"6826","212290","27","48.25","638.5"
"6826","212290","27","48.3","-175.1"
"6826","212290","27","48.35","746.3"
"6826","212290","27","48.4","753.5"
"6826","212290","27","48.45","277.3"
"6826","212290","27","48.5","730.5"
"6826","212290","27","48.55","926.7"
"6826","212290","27","48.6","269.8"
"6826","212290","27","48.65","396.9"
"6826","212290","27","48.7","500"
"6826","212290","27","48.75","378"
"6826","212290","27","48.8","503.7"
"6826","212290","27","48.85","161.2"
"6826","212290","27","48.9","292.8"
"6826","212290","27","48.95","530.5"
"6826","212290","27","49.0","399.6"
"6826","212290","27","49.05","750.4"
"6826","212290","27","49.1","594.3"
"6826","212290","27","49.15","349.9"
"6826","212290","27","49.2","563.4"
"6826","212290","27","49.25","693.3"
"6826","212290","27","49.3","529.2"
"6826","212290","27","49.35","618.2"
"6826","212290","27","49.4","228.1"
"6826","212290","27","49.45","643.6"
"6826","212290","27","49.5","568.1"
"6826","212290","27","49.55","652.8"
"6826","212290","27","49.6","224.4"
"6826","212290","27","49.65","283.3"
"6826","212290","27","49.7","417.5"
"6826","212290","27","49.75","311.3"
"6826","212290","27","49.8","223.8"
"6826","212290","27","49.85","493.7"
"6826","212290","27","49.9","665.7"
"6826","212290","27","49.95","346.8"
"6826","212290","27","50.0","370"
"6826","212290","27","50.05","526"
"6826","212290","27","50.1","243.5"
"6826","212290","27","50.15","-80.14"
"6826","212290","27","50.2","229.8"
"6826","212290","27","50.25","293.2"
"6826","212290","27","50.3","373.5"
"6826","212290","27","50.35","525.4"
"6826","212290","27","50.4","708.8"
"6826","212290","27","50.45","544"
"6826","212290","27","50.5","386.3"
"6826","212290","27","50.55","-11.84"
"6826","212290","27","50.6","492.9"
"6826","212290","27","50.65","233"
"6826","212290","27","50.7","269.4"
"6826","212290","27","50.75","204.7"
"6826","212290","27","50.8","349.4"
"6826","212290","27","50.85","216.5"
"6826","212290","27","50.9","221.5"
"6826","212290","27","50.95","379.6"
"6826","212290","27","51.0","101.6"
"6826","212290","27","51.05","151"
"6826","212290","27","51.1","300.9"
"6826","212290","27","51.15","413.1"
"6826","212290","27","51.2","459.5"
"6826","212290","27","51.25","246.2"
"6826","212290","27","51.3","156"
"6826","212290","27","51.35","155"
"6826","212290","27","51.4","20.46"
"6826","212290","27","51.45","120.4"
"6826","212290","27","51.5","461.2"
"6826","212290","27","51.55","293.2"
"6826","212290","27","51.6","-142.2"
"6826","212290","27","51.65","-192.1"
"6826","212290","27","51.7","203.7"
"6826","212290","27","51.75","211.1"
"6826","212290","27","51.8","311"
"6826","212290","27","51.85","235.3"
"6826","212290","27","51.9","46.73"
"6826","212290","27","51.95","-76.83"
"6826","212290","27","52.0","0"
"6826","212296","28","19.0","0"
"6826","212296","28","19.05","-2.995"
"6826","212296","28","19.1","2.081"
"6826","212296","28","19.15","276.3"
"6826","212296","28","19.2","931.7"
"6826","212296","28","19.25","-490"
"6826","212296","28","19.3","-311.8"
"6826","212296","28","19.35","47.55"
"6826","212296","28","19.4","201.4"
"6826","212296","28","19.45","881.3"
"6826","212296","28","19.5","497.5"
"6826","212296","28","19.55","87.45"
"6826","212296","28","19.6","-573.1"
"6826","212296","28","19.65","238"
"6826","212296","28","19.7","433.2"
"6826","212296","28","19.75","378.1"
"6826","212296","28","19.8","609.5"
"6826","212296","28","19.85","422.7"
"6826","212296","28","19.9","-328"
"6826","212296","28","19.95","500.9"
"6826","212296","28","20.0","981.5"
"6826","212296","28","20.05","858.8"
"6826","212296","28","20.1","922.4"
"6826","212296","28","20.15","464.9"
"6826","212296","28","20.2","1605"
"6826","212296","28","20.25","1271"
"6826","212296","28","20.3","744.9"
"6826","212296","28","20.35","690.9"
"6826","212296","28","20.4","1211"
"6826","212296","28","20.45","982.9"
"6826","212296","28","20.5","449.4"
"6826","212296","28","20.55","608.9"
"6826","212296","28","20.6","639.8"
"6826","212296","28","20.65","1460"
"6826","212296","28","20.7","1735"
"6826","212296","28","20.75","1752"
"6826","212296","28","20.8","1794"
"6826","212296","28","20.85","1823"
"6826","212296","28","20.9","2010"
"6826","212296","28","20.95","2528"
"6826","212296","28","21.0","2006"
"6826","212296","28","21.05","3350"
"6826","212296","28","21.1","2867"
"6826","212296","28","21.15","1949"
"6826","212296","28","21.2","2985"
"6826","212296","28","21.25","2949"
"6826","212296","28","21.3","2798"
"6826","212296","28","21.35","2945"
"6826","212296","28","21.4","3369"
"6826","212296","28","21.45","3518"
"6826","212296","28","21.5","3829"
"6826","212296","28","21.55","3058"
"6826","212296","28","21.6","3514"
"6826","212296","28","21.65","2780"
"6826","212296","28","21.7","3350"
"6826","212296","28","21.75","3327"
"6826","212296","28","21.8","2995"
"6826","212296","28","21.85","4272"
"6826","212296","28","21.9","4624"
"6826","212296","28","21.95","3577"
"6826","212296","28","22.0","3130"
"6826","212296","28","22.05","4002"
"6826","212296","28","22.1","4507"
"6826","212296","28","22.15","4341"
"6826","212296","28","22.2","4676"
"6826","212296","28","22.25","3950"
"6826","212296","28","22.3","4742"
"6826","212296","28","22.35","4158"
"6826","212296","28","22.4","4187"
"6826","212296","28","22.45","4394"
"6826","212296","28","22.5","4792"
"6826","212296","28","22.55","5376"
"6826","212296","28","22.6","4750"
"6826","212296","28","22.65","4334"
"6826","212296","28","22.7","4997"
"6826","212296","28","22.75","4995"
"6826","212296","28","22.8","4742"
"6826","212296","28","22.85","3805"
"6826","212296","28","22.9","3641"
"6826","212296","28","22.95","4266"
"6826","212296","28","23.0","3901"
"6826","212296","28","23.05","5157"
"6826","212296","28","23.1","4638"
"6826","212296","28","23.15","4174"
"6826","212296","28","23.2","4149"
"6826","212296","28","23.25","4666"
"6826","212296","28","23.3","5008"
"6826","212296","28","23.35","3982"
"6826","212296","28","23.4","3736"
"6826","212296","28","23.45","3938"
"6826","212296","28","23.5","3941"
"6826","212296","28","23.55","4583"
"6826","212296","28","23.6","4701"
"6826","212296","28","23.65","5007"
"6826","212296","28","23.7","4318"
"6826","212296","28","23.75","4148"
"6826","212296","28","23.8","4240"
"6826","212296","28","23.85","5532"
"6826","212296","28","23.9","5628"
"6826","212296","28","23.95","5268"
"6826","212296","28","24.0","3947"
"6826","212296","28","24.05","4355"
"6826","212296","28","24.1","4525"
"6826","212296","28","24.15","4669"
"6826","212296","28","24.2","5839"
"6826","212296","28","24.25","5508"
"6826","212296","28","24.3","5322"
"6826","212296","28","24.35","5870"
"6826","212296","28","24.4","5148"
"6826","212296","28","24.45","5353"
"6826","212296","28","24.5","4325"
"6826","212296","28","24.55","4786"
"6826","212296","28","24.6","4850"
"6826","212296","28","24.65","5386"
"6826","212296","28","24.7","4340"
"6826","212296","28","24.75","4356"
"6826","212296","28","24.8","3588"
"6826","212296","28","24.85","4036"
"6826","212296","28","24.9","4563"
"6826","212296","28","24.95","4271"
"6826","212296","28","25.0","4047"
"6826","212296","28","25.05","4699"
"6826","212296","28","25.1","5269"
"6826","212296","28","25.15","4759"
"6826","212296","28","25.2","4765"
"6826","212296","28","25.25","5023"
"6826","212296","28","25.3","3532"
"6826","212296","28","25.35","4650"
"6826","212296","28","25.4","4055"
"6826","212296","28","25.45","4483"
"6826","212296","28","25.5","4636"
"6826","212296","28","25.55","3929"
"6826","212296","28","25.6","4307"
"6826","212296","28","25.65","3866"
"6826","212296","28","25.7","3869"
"6826","212296","28","25.75","4165"
"6826","212296","28","25.8","3760"
"6826","212296","28","25.85","3491"
"6826","212296","28","25.9","3796"
"6826","212296","28","25.95","4766"
"6826","212296","28","26.0","3930"
"6826","212296","28","26.05","3108"
"6826","212296","28","26.1","4042"
"6826","212296","28","26.15","4272"
"6826","212296","28","26.2","4790"
"6826","212296","28","26.25","4251"
"6826","212296","28","26.3","4081"
"6826","212296","28","26.35","4222"
"6826","212296","28","26.4","3718"
"6826","212296","28","26.45","4331"
"6826","212296","28","26.5","4020"
"6826","212296","28","26.55","4645"
"6826","212296","28","26.6","4241"
"6826","212296","28","26.65","4064"
"6826","212296","28","26.7","3742"
"6826","212296","28","26.75","4659"
"6826","212296","28","26.8","4233"
"6826","212296","28","26.85","4768"
"6826","212296","28","26.9","4903"
"6826","212296","28","26.95","3933"
"6826","212296","28","27.0","4766"
"6826","212296","28","27.05","3657"
"6826","212296","28","27.1","3904"
"6826","212296","28","27.15","4371"
"6826","212296","28","27.2","4821"
"6826","212296","28","27.25","4527"
"6826","212296","28","27.3","3941"
"6826","212296","28","27.35","3906"
"6826","212296","28","27.4","3635"
"6826","212296","28","27.45","3780"
"6826","212296","28","27.5","4129"
"6826","212296","28","27.55","4731"
"6826","212296","28","27.6","4254"
"6826","212296","28","27.65","4040"
"6826","212296","28","27.7","4121"
"6826","212296","28","27.75","4271"
"6826","212296","28","27.8","4196"
"6826","212296","28","27.85","5043"
"6826","212296","28","27.9","4566"
"6826","212296","28","27.95","5423"
"6826","212296","28","28.0","5065"
"6826","212296","28","28.05","4598"
"6826","212296","28","28.1","3333"
"6826","212296","28","28.15","3910"
"6826","212296","28","28.2","4084"
"6826","212296","28","28.25","4058"
"6826","212296","28","28.3","3952"
"6826","212296","28","28.35","3039"
"6826","212296","28","28.4","3898"
"6826","212296","28","28.45","3805"
"6826","212296","28","28.5","3885"
"6826","212296","28","28.55","4808"
"6826","212296","28","28.6","4332"
"6826","212296","28","28.65","3751"
"6826","212296","28","28.7","3224"
"6826","212296","28","28.75","3884"
"6826","212296","28","28.8","3458"
"6826","212296","28","28.85","2965"
"6826","212296","28","28.9","3858"
"6826","212296","28","28.95","3562"
"6826","212296","28","29.0","2969"
"6826","212296","28","29.05","3380"
"6826","212296","28","29.1","3467"
"6826","212296","28","29.15","3487"
"6826","212296","28","29.2","4053"
"6826","212296","28","29.25","2682"
"6826","212296","28","29.3","4325"
"6826","212296","28","29.35","3093"
"6826","212296","28","29.4","2936"
"6826","212296","28","29.45","2420"
"6826","212296","28","29.5","2688"
"6826","212296","28","29.55","3255"
"6826","212296","28","29.6","3620"
"6826","212296","28","29.65","2911"
"6826","212296","28","29.7","3078"
"6826","212296","28","29.75","2334"
"6826","212296","28","29.8","3203"
"6826","212296","28","29.85","1700"
"6826","212296","28","29.9","2157"
"6826","212296","28","29.95","2783"
"6826","212296","28","30.0","1972"
"6826","212296","28","30.05","2083"
"6826","212296","28","30.1","1481"
"6826","212296","28","30.15","1671"
"6826","212296","28","30.2","1198"
"6826","212296","28","30.25","1746"
"6826","212296","28","30.3","2174"
"6826","212296","28","30.35","1861"
"6826","212296","28","30.4","2191"
"6826","212296","28","30.45","1363"
"6826","212296","28","30.5","2823"
"6826","212296","28","30.55","1426"
"6826","212296","28","30.6","2827"
"6826","212296","28","30.65","1137"
"6826","212296","28","30.7","1457"
"6826","212296","28","30.75","489.9"
"6826","212296","28","30.8","1874"
"6826","212296","28","30.85","1267"
"6826","212296","28","30.9","1018"
"6826","212296","28","30.95","1048"
"6826","212296","28","31.0","573.5"
"6826","212296","28","31.05","1533"
"6826","212296","28","31.1","1201"
"6826","212296","28","31.15","1067"
"6826","212296","28","31.2","1682"
"6826","212296","28","31.25","645"
"6826","212296","28","31.3","723.9"
"6826","212296","28","31.35","181"
"6826","212296","28","31.4","-26.3"
"6826","212296","28","31.45","681.2"
"6826","212296","28","31.5","768.5"
"6826","212296","28","31.55","495.1"
"6826","212296","28","31.6","166.7"
"6826","212296","28","31.65","344.6"
"6826","212296","28","31.7","276.8"
"6826","212296","28","31.75","722.6"
"6826","212296","28","31.8","691.5"
"6826","212296","28","31.85","-20.21"
"6826","212296","28","31.9","218.6"
"6826","212296","28","31.95","-92.24"
"6826","212296","28","32.0","354.9"
"6826","212296","28","32.05","120.2"
"6826","212296","28","32.1","-306"
"6826","212296","28","32.15","567.7"
"6826","212296","28","32.2","286.6"
"6826","212296","28","32.25","1646"
"6826","212296","28","32.3","523.8"
"6826","212296","28","32.35","768.3"
"6826","212296","28","32.4","396.5"
"6826","212296","28","32.45","-202"
"6826","212296","28","32.5","4.003"
"6826","212296","28","32.55","381.3"
"6826","212296","28","32.6","385.3"
"6826","212296","28","32.65","-365.7"
"6826","212296","28","32.7","-74.97"
"6826","212296","28","32.75","494.4"
"6826","212296","28","32.8","667.3"
"6826","212296","28","32.85","745"
"6826","212296","28","32.9","67.98"
"6826","212296","28","32.95","65.25"
"6826","212296","28","33.0","91.06"
"6826","212296","28","33.05","515.9"
"6826","212296","28","33.1","-294.3"
"6826","212296","28","33.15","-186.7"
"6826","212296","28","33.2","436.2"
"6826","212296","28","33.25","397.6"
"6826","212296","28","33.3","-74.05"
"6826","212296","28","33.35","-398.1"
"6826","212296","28","33.4","-70.46"
"6826","212296","28","33.45","119.3"
"6826","212296","28","33.5","278.8"
"6826","212296","28","33.55","1187"
"6826","212296","28","33.6","219.3"
"6826","212296","28","33.65","-167"
"6826","212296","28","33.7","-413.4"
"6826","212296","28","33.75","57.38"
"6826","212296","28","33.8","569.2"
"6826","212296","28","33.85","-574.2"
"6826","212296","28","33.9","467"
"6826","212296","28","33.95","-242.9"
"6826","212296","28","34.0","107.2"
"6826","212296","28","34.05","397.3"
"6826","212296","28","34.1","356.9"
"6826","212296","28","34.15","323.3"
"6826","212296","28","34.2","-258.3"
